"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000047346",163.172288334608,1.80073424503628,0.551671890643505,3.26413992733214,0.00109796925061144,0.0199958737679535
"ENSG00000131507",74.9654662684343,1.58122743337589,0.484912287603297,3.26085247538516,0.00111077815158222,0.0201988739194796
"ENSG00000167984",245.472225260072,1.83670478202999,0.563376232033001,3.26017442269804,0.00111343717747684,0.0201988739194796
"ENSG00000279474",41.2983999790559,1.47674482346174,0.452925822455802,3.26045623862801,0.00111233130479704,0.0201988739194796
"ENSG00000158195",214.373541622489,1.9349895797148,0.593978269336631,3.257677392602,0.00112328026519247,0.0203511100242817
"ENSG00000100941",187.497698157438,2.10141965428545,0.645294107669426,3.25653005243615,0.0011278299069169,0.0204071726254138
"ENSG00000007392",131.518011948361,1.81121699326724,0.556267902782268,3.25601564319661,0.00112987526209996,0.0204178360830254
"ENSG00000142864",127.266744837164,1.91725862578073,0.588911324505365,3.25559816223787,0.00113153773860083,0.0204215620442721
"ENSG00000090238",110.700060947166,1.96601031993443,0.604281632697976,3.25346694910559,0.00114005986619204,0.0205305249576353
"ENSG00000281383",818.690066218194,4.1625405131169,1.27946033348416,3.25335643800828,0.00114050338315609,0.0205305249576353
"ENSG00000048740",277.538213012205,1.65079106355776,0.507508614181128,3.2527350618892,0.00114300013853689,0.020549090952183
"ENSG00000010017",60.3495412946883,1.79052248503035,0.55063509520203,3.25174058216067,0.00114700657959679,0.0205816248014837
"ENSG00000165502",115.172849497732,3.33464582123783,1.02555336031914,3.25155759832929,0.00114774517540899,0.0205816248014837
"ENSG00000092010",137.769378772475,2.36304877454442,0.727084011976791,3.25003539566189,0.00115390645404507,0.0206656835313844
"ENSG00000091592",395.937656593564,1.41559068934861,0.435678440621651,3.24916396443387,0.00115744741044177,0.020702659485491
"ENSG00000009954",208.498652977374,1.65309814288921,0.508915148360502,3.24827851600557,0.00116105560789229,0.0207143546939867
"ENSG00000072736",172.584536760993,1.97757307128844,0.608771998397433,3.24846260421688,0.00116030459460535,0.0207143546939867
"ENSG00000198399",220.913674858671,1.44424088090436,0.44475696091287,3.24725863298471,0.00116522450666935,0.0207147788584187
"ENSG00000058262",107.880838063047,1.67421812568161,0.515642998842083,3.24685514870017,0.00116687761445865,0.0207147788584187
"ENSG00000113263",238.870526394714,1.80269411711367,0.555402433338962,3.24574400273376,0.00117144127857119,0.0207147788584187
"ENSG00000198932",79.4271951035359,1.65076098459213,0.508532591799628,3.24612622909833,0.00116986955265136,0.0207147788584187
"ENSG00000197694",652.566295188049,1.77166904903405,0.545903211395518,3.2453904136322,0.00117289698449579,0.0207147788584187
"ENSG00000174106",71.264972506422,1.76135697919642,0.542471745073312,3.24691008369179,0.00116665241396656,0.0207147788584187
"ENSG00000168350",47.7313575329987,1.51011894565746,0.465310721682073,3.2453989888702,0.00117286166096664,0.0207147788584187
"ENSG00000099331",482.761243283144,1.88390644671578,0.580454109493026,3.24557345000313,0.00117214322576123,0.0207147788584187
"ENSG00000232442",52.398670633656,1.74378138382244,0.537484089550612,3.2443404702089,0.00117722939799174,0.0207651419472178
"ENSG00000100603",69.8526177751364,1.55425428271364,0.479250407238297,3.24309433907444,0.00118239053497597,0.0208299779798594
"ENSG00000145675",226.265164853604,1.65067163300979,0.509070461467311,3.24252094347018,0.00118477240038473,0.0208457507786638
"ENSG00000078061",57.7529112875042,1.4085558311815,0.43452590794411,3.24159228582215,0.00118863941811283,0.0208875821556344
"ENSG00000067900",247.916489655792,1.9237108978608,0.593697241778808,3.24022205677942,0.00119436648168422,0.0209619539082075
"ENSG00000135837",253.119786529869,1.42015322318828,0.438392985639533,3.23945243128502,0.00119759440896802,0.0209923329961981
"ENSG00000205903",243.345258792554,1.81986121388516,0.561933893982517,3.23856815432062,0.00120131315097102,0.0210312288590095
"ENSG00000167232",136.185537271694,1.7748522060189,0.548171649848057,3.23776723314834,0.00120469055178968,0.0210640593612801
"ENSG00000110958",97.7846658868833,1.84172620800712,0.568948157713159,3.23707210057554,0.00120762896105336,0.0210891418690551
"ENSG00000182827",82.7011170165927,1.82127865170207,0.562755439480639,3.2363590361435,0.00121065004834444,0.0211082669644858
"ENSG00000019582",385.080674760549,2.5053659855759,0.774192182420473,3.23610344106421,0.00121173464354354,0.0211082669644858
"ENSG00000157873",188.282374211938,1.87383044857765,0.579803140417225,3.23183908115649,0.0012299629944404,0.0213727026902574
"ENSG00000182903",55.4319779571161,1.60236699665184,0.495776613001134,3.23203425621888,0.0012291232030319,0.0213727026902574
"ENSG00000185963",137.38556337114,1.68363050186218,0.521083261737379,3.2310201180684,0.00123349257589547,0.0214075079106216
"ENSG00000188313",46.6342335460593,1.44876966061104,0.448456322328725,3.23057026621441,0.00123543533320073,0.0214147214801902
"ENSG00000115091",175.275122567216,1.86127648317258,0.576249413757541,3.229984167855,0.00123797073203887,0.0214321772535569
"ENSG00000137841",397.314427904437,1.82878639237427,0.566434334411914,3.22859382151148,0.00124400445281297,0.0214977194361369
"ENSG00000108582",229.287786047987,2.06493443565279,0.639614282694616,3.22840576191244,0.00124482266149491,0.0214977194361369
"ENSG00000161013",119.508012539295,1.69881301029279,0.526481832713816,3.22672674484521,0.00125214977477494,0.0215972774553866
"ENSG00000205744",139.455595656529,1.62145647446619,0.502562148798858,3.22638001755909,0.0012536678206293,0.0215972774553866
"ENSG00000173442",318.790524457507,2.12002840323851,0.657311642825945,3.22530176724694,0.00125839949579041,0.0216521915699005
"ENSG00000117713",415.230851410199,1.60340376657441,0.497262099244538,3.22446405831124,0.00126208698107002,0.0216720762092724
"ENSG00000159377",45.1411145853103,1.70602083353821,0.529295657291349,3.22319068754259,0.0012677113043142,0.0216720762092724
"ENSG00000176946",59.3363669750358,1.84698315594756,0.573084417413767,3.22288148102628,0.00126908051889353,0.0216720762092724
"ENSG00000135272",102.055550368783,1.50864777604917,0.467989142216933,3.22368114974311,0.00126554225841398,0.0216720762092724
"ENSG00000204116",59.5323680531212,1.71586575288683,0.532449323613847,3.22258978796494,0.0012703734325053,0.0216720762092724
"ENSG00000137642",632.07124694599,1.6039150168778,0.497692978103833,3.22269971135333,0.00126988606035819,0.0216720762092724
"ENSG00000170759",157.26781458228,1.92289652355129,0.596419291373689,3.22406828780206,0.00126383257882902,0.0216720762092724
"ENSG00000060339",111.204589285899,1.60931413669612,0.499486107442102,3.22193973509596,0.00127325913223838,0.021694912286001
"ENSG00000029363",199.51939506463,1.91896531900837,0.595932515984865,3.22010507487917,0.00128143618568076,0.0217895754141567
"ENSG00000174992",48.7080924940192,-1.15616086763454,0.359056583226087,-3.21999629486404,0.00128192253559718,0.0217895754141567
"ENSG00000026950",216.564621899365,1.73362509476474,0.538488628349816,3.21942749297674,0.00128446839590217,0.0218064168471381
"ENSG00000009307",233.649368051297,1.82474521864408,0.567320954976481,3.21642485199533,0.00129798522141117,0.0219684251837887
"ENSG00000123240",192.668721571203,1.99304651156627,0.619677438587798,3.21626444252721,0.00129871100886835,0.0219684251837887
"ENSG00000123143",209.999866659783,2.00695997415851,0.623888238460557,3.21685816535135,0.0012960265261372,0.0219684251837887
"ENSG00000163728",80.223884305227,1.63537380505478,0.508591492257312,3.21549579564613,0.00130219402310502,0.0219738863072418
"ENSG00000187257",81.4244920183524,1.6114999287344,0.50121976756098,3.21515637058018,0.00130373482190866,0.0219738863072418
"ENSG00000108424",169.90662137889,1.55700456443977,0.48424961333334,3.21529335608986,0.00130311278239083,0.0219738863072418
"ENSG00000163635",234.264834459767,1.1735168546361,0.365120188764388,3.21405633199146,0.00130873994827229,0.0220317650595705
"ENSG00000143774",151.89293054121,1.91351549040536,0.596080327486776,3.21016380203859,0.00132659352003917,0.0221205247930447
"ENSG00000143321",132.667715362668,1.8383823333412,0.572358712938746,3.21194085419286,0.00131841515283117,0.0221205247930447
"ENSG00000118640",47.7036766699658,1.83183203643269,0.570697278016078,3.20981386629477,0.00132820950408212,0.0221205247930447
"ENSG00000204469",271.979868268713,1.73791720755514,0.541392571458744,3.21008691137459,0.00132694844130928,0.0221205247930447
"ENSG00000147955",47.0969711676436,1.41137132266667,0.439405455261657,3.2120022766359,0.00131813330747183,0.0221205247930447
"ENSG00000185101",130.67211873937,1.67947910515321,0.523135579716369,3.21040886965437,0.00132546289156855,0.0221205247930447
"ENSG00000181800",43.6518579094536,1.95460129193046,0.608894884207595,3.2100800033394,0.00132698033254659,0.0221205247930447
"ENSG00000256937",43.6474375937853,2.49389807526923,0.776677136188334,3.21098428042884,0.00132281170658566,0.0221205247930447
"ENSG00000090863",322.927469686502,1.50716314971948,0.469292876601529,3.21156195813984,0.00132015499961939,0.0221205247930447
"ENSG00000135316",42.5235875526065,1.55686334617472,0.485086523852245,3.20945495210032,0.0013298688367665,0.022121886948964
"ENSG00000152219",40.6273332431215,1.23236978815603,0.384080129490038,3.2086267774183,0.00133370495653196,0.0221331888821866
"ENSG00000126804",69.5334020329613,1.89117648986491,0.589397578889403,3.20866009227327,0.00133355044465401,0.0221331888821866
"ENSG00000141582",134.239992126814,2.08301042685116,0.649492995526489,3.20713301174656,0.00134064993106499,0.0222221441883266
"ENSG00000173193",182.90678375607,1.62048969566645,0.505470264340969,3.20590509469283,0.00134638386342874,0.0222518912362793
"ENSG00000178913",95.9648547080965,2.11964135169515,0.661204027326317,3.20572964485147,0.00134720499604943,0.0222518912362793
"ENSG00000054654",1042.40179269682,1.76827652115093,0.551564404067892,3.20592936764873,0.0013462702985736,0.0222518912362793
"ENSG00000184205",122.442357775579,1.78906987048494,0.558296509651056,3.20451559262503,0.00135289962081925,0.02226726688116
"ENSG00000110090",174.435652872964,1.69184190272236,0.527934351180516,3.20464447698701,0.00135229402492857,0.02226726688116
"ENSG00000070961",156.71581587216,1.67944643758504,0.523993699925825,3.2050889883271,0.00135020729355996,0.02226726688116
"ENSG00000099875",171.165863027046,2.09081326764207,0.652606718563449,3.2037875310945,0.00135632530358987,0.0222974791702704
"ENSG00000136279",275.920443759841,1.6324793868691,0.509646507208169,3.20316015862011,0.0013592836394008,0.022318652595099
"ENSG00000005339",364.701308450711,1.55774522524252,0.486363760257225,3.2028398341576,0.00136079640368036,0.022318652595099
"ENSG00000176022",53.184689214522,1.69113149189151,0.528224611792983,3.20153861470257,0.00136695752338819,0.0223673808056857
"ENSG00000146457",53.6854608231445,1.39821330359653,0.436722926312005,3.20160270816105,0.00136665344701889,0.0223673808056857
"ENSG00000140367",53.494723502863,1.69243755061228,0.528824950258429,3.20037386622021,0.00137249428172123,0.0224318033946116
"ENSG00000203879",82.9136755780967,1.65787337454032,0.518188875522849,3.19936118440894,0.00137732497649061,0.0224845496453175
"ENSG00000065413",287.675910283036,1.48743265299183,0.465086906226018,3.1981821742988,0.00138296884383249,0.0225379802207629
"ENSG00000174282",144.706382093388,1.45124140954751,0.453795663622942,3.19800634047783,0.00138381237752812,0.0225379802207629
"ENSG00000179010",152.816434387069,1.90163223932231,0.594759544012672,3.1973126929457,0.00138714466698587,0.0225398953246152
"ENSG00000166888",249.626612642154,1.52647611276364,0.477385988140336,3.19757209194608,0.00138589764641234,0.0225398953246152
"ENSG00000013306",78.7333863144923,1.8516502906332,0.579233911981297,3.19672286503314,0.00138998402581465,0.022559891196758
"ENSG00000162894",129.555186472633,1.75344519899732,0.54887415693563,3.19462152998207,0.0014001432096284,0.022684215632719
"ENSG00000179632",74.87301357016,2.04240348597555,0.639356012735675,3.19446981852337,0.00140087932239425,0.022684215632719
"ENSG00000162704",139.450232186532,1.74240324724112,0.545678074570751,3.19309741116454,0.00140755455568196,0.0227660179173336
"ENSG00000076201",120.334958532888,1.53013283850817,0.479421221598269,3.19162517129946,0.00141474795905871,0.022856003029816
"ENSG00000109670",176.900430499892,1.75642740128901,0.550812357022679,3.18879447582309,0.00142867413268259,0.0230279280029977
"ENSG00000106299",59.8872807649975,1.80819614601911,0.567007569858376,3.18901588292861,0.00142758033729187,0.0230279280029977
"ENSG00000110665",95.047941181107,1.78598585793188,0.560286830498304,3.18762776619875,0.00143445068413488,0.0230944913244816
"ENSG00000172292",55.33290422903,1.26486869676662,0.397090901011667,3.18533790007307,0.00144585079247346,0.0232513367693295
"ENSG00000135932",148.57404456354,1.94501448180929,0.611115736270011,3.18272688195009,0.00145895162289665,0.0234351415897821
"ENSG00000228021",48.8135432569953,1.83392093484367,0.576308040873038,3.18218869906013,0.00146166552749709,0.0234518715012492
"ENSG00000083312",99.7453020431256,1.28625446046799,0.404271951943654,3.18165644260986,0.00146435412196455,0.0234519572062886
"ENSG00000110047",276.953697168673,1.870968029371,0.588072677670496,3.18152517607581,0.00146501789067493,0.0234519572062886
"ENSG00000013364",245.217911588839,1.98679685909548,0.624544166044762,3.1811951293659,0.00146668804606112,0.0234519572062886
"ENSG00000150977",62.1380746251914,1.87076089318129,0.588159099520044,3.18070551778914,0.00146916888958805,0.0234648694062565
"ENSG00000106560",36.962260710114,1.53220535909753,0.481973436231032,3.17902449371312,0.00147771603578009,0.0235745301134746
"ENSG00000162645",189.85218168605,1.56248700157861,0.491722487256768,3.17757890287964,0.00148510274249899,0.0236034246066173
"ENSG00000061938",375.930168900047,1.98035300886943,0.623134842977998,3.17804891057802,0.00148269736418978,0.0236034246066173
"ENSG00000107263",405.338111933486,1.76512297341062,0.555487199654251,3.17761232753747,0.00148493156502705,0.0236034246066173
"ENSG00000104131",98.1640743927982,3.20081267360941,1.00741614208794,3.17724973810278,0.00148678946327254,0.0236034246066173
"ENSG00000100425",210.317378855427,1.59551447822181,0.502203975695514,3.17702478562051,0.00148794318992011,0.0236034246066173
"ENSG00000100351",168.025884912719,1.48978422091646,0.469046731595657,3.17619571902428,0.00149220239714383,0.0236442420510146
"ENSG00000196187",262.452112003054,1.53165873328024,0.482528954184883,3.1742317637034,0.00150233678820054,0.023702706112715
"ENSG00000135624",79.4381683601885,1.59441887246017,0.502310383205148,3.17417064382879,0.00150265319362502,0.023702706112715
"ENSG00000139644",122.618947640966,1.57449375010797,0.495922580416326,3.1748781206659,0.00149899448152645,0.023702706112715
"ENSG00000125977",66.0412290952979,1.72240105203959,0.542532194608265,3.17474440992991,0.00149968533615826,0.023702706112715
"ENSG00000148700",130.343928483305,1.66144188460904,0.523513380570559,3.17363785964418,0.00150541391245183,0.0237195722408
"ENSG00000124214",98.6523748693377,1.21340776024025,0.382439953616113,3.17280594971059,0.00150973395159348,0.0237609418666615
"ENSG00000159256",77.8683873725031,1.46294656477229,0.461189817253265,3.17211375889703,0.00151333714217096,0.0237909492653178
"ENSG00000010818",219.476847148881,1.33283663080698,0.420302477528691,3.17113674571665,0.0015184364549414,0.0238177118653727
"ENSG00000075415",97.3566162306982,1.73311518929224,0.546526082945917,3.17114817274649,0.00151837672262031,0.0238177118653727
"ENSG00000164091",140.962887890697,1.88164432794884,0.593451688985699,3.17067819145458,0.0015208352349327,0.02382868435694
"ENSG00000140983",148.379468921938,1.93718475388203,0.611684234180041,3.16696858548073,0.00154036957491172,0.0241078153448516
"ENSG00000110422",162.72346398847,1.74909329966041,0.55256666192714,3.16539780659268,0.00154871053594951,0.0241843739928953
"ENSG00000072778",129.365907317066,1.77208263840781,0.559781310382592,3.16566953119004,0.00154726468792972,0.0241843739928953
"ENSG00000116824",73.8667319802368,1.90368992337274,0.601626822924568,3.16423711648812,0.00155490059357409,0.0242087981487947
"ENSG00000196776",157.898647221313,1.53117347752286,0.483936692385666,3.16399541843918,0.00155619245224003,0.0242087981487947
"ENSG00000173681",51.3110362151593,1.28988174384421,0.407698765205305,3.16381076895012,0.0015571800563512,0.0242087981487947
"ENSG00000087460",458.074435143268,1.73657952670609,0.548749554022171,3.16461218779582,0.00155289781966851,0.0242087981487947
"ENSG00000107485",123.576446619807,1.85611153486874,0.58681670726905,3.1630175349076,0.00156142926450516,0.0242479762748127
"ENSG00000176390",78.7956889142219,1.50340328642706,0.475513356321104,3.1616426046545,0.00156881981264184,0.0243357967175625
"ENSG00000115993",105.748514388839,1.53058617859509,0.4843547109533,3.16005221789341,0.00157740865471774,0.0243881481654188
"ENSG00000135049",106.256921254954,1.73615182101986,0.549353703947855,3.16035335439306,0.00157577905973724,0.0243881481654188
"ENSG00000101782",78.3798608816416,1.56947418316529,0.496681964161953,3.15991780739099,0.00157813651554683,0.0243881481654188
"ENSG00000099917",240.117529903432,1.64287984385634,0.519943026485,3.15973050924981,0.00157915128960994,0.0243881481654188
"ENSG00000146433",118.739016478998,1.65863458158021,0.524986906078175,3.15938276245927,0.0015810369615544,0.0243904084839135
"ENSG00000072135",178.268629683911,1.79933741013644,0.569766335927174,3.15802689045924,0.00158840905203633,0.0244487243290539
"ENSG00000180353",319.363853697293,1.7767687532648,0.56269906813111,3.15758254081701,0.0015908319277476,0.0244487243290539
"ENSG00000121892",173.725415208339,1.6320220136564,0.516886833660145,3.15740681978652,0.00159179100851645,0.0244487243290539
"ENSG00000171823",73.5415726803404,2.0677561809954,0.654846226250967,3.15762097742156,0.0015906222126899,0.0244487243290539
"ENSG00000173011",119.077165065757,1.66208336565186,0.526502456196136,3.15683876892056,0.00159489505806833,0.0244695989051338
"ENSG00000165494",172.730592163112,1.66197280739806,0.526679313928452,3.1555687938483,0.00160185485742519,0.024549519853195
"ENSG00000115523",451.668343147383,3.24456202843905,1.02838497421253,3.15500722958689,0.00160494128334184,0.0245509334216657
"ENSG00000106003",145.314214985132,1.96055032842163,0.621427302378571,3.15491501727949,0.00160544861639217,0.0245509334216657
"ENSG00000071073",92.3557560198673,1.58468160166593,0.502562750473859,3.15320146622837,0.00161490311981109,0.0246686126896633
"ENSG00000162434",365.80255601101,1.49898306874766,0.475489921177424,3.15250229707461,0.00161877547943249,0.0247008580501434
"ENSG00000026508",308.027604605184,1.79387632599446,0.5692359676736,3.15137557685579,0.00162503382471912,0.0247694014391698
"ENSG00000126456",85.1698752315275,1.64696035857698,0.522810575805168,3.15020474870949,0.0016315607529711,0.0248418853842712
"ENSG00000135999",92.5081213939911,1.46447838131072,0.465047495073252,3.14909422548345,0.00163777378929812,0.0249094380122859
"ENSG00000069493",122.656049687442,2.22417683887032,0.706424985216919,3.1484968473862,0.00164112493522952,0.0249333639942834
"ENSG00000162909",298.131658817661,1.78844039774676,0.568182078378242,3.14765365857981,0.00164586575901323,0.0249513249066405
"ENSG00000143515",264.150679292201,1.60661239891945,0.510368680776161,3.1479447298297,0.00164422779031181,0.0249513249066405
"ENSG00000129534",81.7169024054314,1.39929580710374,0.445118711211947,3.14364633940866,0.00166856962918067,0.025268198606912
"ENSG00000211459",13566.111518301,4.70192834522461,1.49637686539191,3.14220866011126,0.00167678492919465,0.025365215816717
"ENSG00000184007",211.269840798196,1.95818206698658,0.623303515697402,3.14161883844921,0.00168016608631933,0.0253863502949441
"ENSG00000110876",122.754497424104,1.94860562520558,0.6203115592749,3.14133373152575,0.00168180271154553,0.0253863502949441
"ENSG00000131263",77.8034884021438,1.30834810319636,0.416566568335997,3.14078997847245,0.00168492813308201,0.0254061797959236
